data;ds_cardapio;num_refeicao_ru;num_refeicao_rl;num_refeicao_rs;num_refeicoes_planejadas;num_refeicoes_servidas
20/08/2015;FRANGO FRITO - POLENTA AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE REPOLHO -  - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;1900.00;0.00;1.900.000;1.975.000
20/08/2015;CARNE PICADA COM BATATA DOCE -  - ARROZ BRANCO , ARROZ INTEGRAL , ARROZ DE CARRETEIRO SIMPLES - FEIJÃO - PTS COM BATATA DOCE - SALADA DE ACELGA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;3800.00;0.00;0.00;3.800.000;3.543.000
20/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
20/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA UVA -  - ;215.00;0.00;0.00;215.000;120.000
20/08/2015;CARNE PICADA COM ABÓBORA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE ACELGA - BANANA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;825.000
20/08/2015; -  -  -  -  -  -  -  -  -  -  - ;2.00;0.00;0.00;2.000;2.000
20/08/2015; -  -  -  -  -  -  -  -  -  - FARINHA DE ROSCA - ;1.00;0.00;0.00;1.000;1.000
21/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;280.000
21/08/2015;FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO PARA FEIJOADA -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;2900.00;0.00;0.00;2.900.000;3.146.000
21/08/2015;FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA , SUCO DE MANGA - MOLHO PARA FEIJOADA -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;488.000
21/08/2015; -  -  -  -  -  -  -  -  -  -  - ;2.00;0.00;0.00;2.000;2.000
21/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
21/08/2015;FEIJOADA VEGETARIANA (SEM TOFU) , FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL -  -  -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO VINAGRETE , MOLHO PARA FEIJOADA -  - TEMPERO SELF - LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;2500.00;2.500.000;2.715.000
21/08/2015;FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO PARA FEIJOADA -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.487.000
21/08/2015;FEIJOADA - COUVE REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA -  - LARANJA - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO PARA FEIJOADA -  - TEMPERO SELF - LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;9000.00;0.00;0.00;9.000.000;8.713.000
24/08/2015;PALETA SUÍNA AO MOLHO DE LIMÃO - MACARRÃO PENNE COM BRÓCOLIS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE COUVE -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA  , PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;854.000
24/08/2015;MACARRÃO PARAFUSO INTEGRAL AO SUGO VEGETARIANO  , PALETA SUÍNA AO MOLHO DE LIMÃO - MACARRÃO PENE COM BRÓCOLIS E ABOBRINHA - ARROZ INTEGRAL , ARROZ BRANCO - FEIJÃO -  - SALADA DE RÚCULA COM CENOURA E TOMATE -  - SUCO DE ABACAXI , CAFÉ NA MÁQUINA - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA  , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;3000.00;3.000.000;2.634.000
24/08/2015;PALETA SUÍNA AO MOLHO DE LIMÃO - MACARRÃO PENNE COM ABOBRINHA BRASILEIRA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE RÚCULA COM CENOURA E TOMATE -  - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA COM 35G , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4400.00;0.00;0.00;4.400.000;4.252.000
24/08/2015;PALETA SUÍNA AO MOLHO DE LIMÃO - MACARRÃO PENE COM BRÓCOLIS E ABOBRINHA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE RÚCULA COM CENOURA E TOMATE -  - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA  , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;9000.00;0.00;0.00;9.000.000;8.571.000
24/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;280.000
24/08/2015;PALETA SUÍNA AO MOLHO DE LIMÃO - MACARRÃO PENNE COM BRÓCOLIS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE COUVE -  - CAFÉ NA MÁQUINA , SUCO DE LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA COM 35G , PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.649.000
24/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
25/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
25/08/2015;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM INHAME - SALADA DE BETERRABA COM CHICÓRIA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;2.223.000
25/08/2015; -  -  -  -  -  -  -  - MOLHO DE PIMENTA -  -  - ;1.00;0.00;0.00;1.000;1.000
25/08/2015;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM INHAME - SALADA DE ALFACE CRESPA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;9300.00;0.00;0.00;9.300.000;9.063.000
25/08/2015;STROGONOFF VEGETARIANO , STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALFACE CRESPA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;3000.00;3.000.000;3.004.000
25/08/2015;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM INHAME - SALADA DE ESCAROLA COM BETERRABA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;1.109.000
25/08/2015;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM INHAME - SALADA DE ALFACE CRESPA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA PALHA , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4700.00;0.00;0.00;4.700.000;4.995.000
25/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - BISCOITO ÁGUA E SAL , FARINHA DE TRIGO , FERMENTO EM PÓ , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , OVO DE GALINHA;215.00;0.00;0.00;215.000;100.000
26/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;150.000
26/08/2015;BIFE ACEBOLADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE ESCAROLA COM BETERRABA E LARANJA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - COCADA BRANCA , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;9000.00;0.00;0.00;9.000.000;8.950.000
26/08/2015;BIFE ACEBOLADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE ALFACE LISA -  - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;2.000.000
26/08/2015;QUIBE DE BERINJELA COM CENOURA VEGETARIANO , BIFE ACEBOLADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ESCAROLA COM BETERRABA E LARANJA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - COCADA BRANCA , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;3000.00;3.000.000;2.762.000
26/08/2015;BIFE ACEBOLADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE ESCAROLA COM BETERRABA -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - MARIA MOLE COM COBERTURA DE CHOCOLATE , PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;1.114.000
26/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
26/08/2015;BIFE ACEBOLADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE ESCAROLA COM BETERRABA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4400.00;0.00;0.00;4.400.000;4.505.000
27/08/2015;FRANGO COM BACON E PALMITO - CAPELETTI AO MOLHO ROSE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOCA - SALADA DE REPOLHO BICOLOR -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G , PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.983.000
27/08/2015;FRANGO COM BACON E PALMITO - CAPELETTI AO MOLHO ROSE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE REPOLHO BICOLOR -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - MAÇÃ GALA , MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4400.00;0.00;0.00;4.400.000;4.370.000
27/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
27/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA UVA -  - ;215.00;0.00;0.00;215.000;150.000
27/08/2015;FRANGO COM BACON E PALMITO , YAKISOBA VEGETARIANO - CAPELETTI AO MOLHO ROSE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE REPOLHO BICOLOR -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - LEITE INTEGRAL , MAÇÃ GALA , MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;3000.00;3.000.000;2.548.000
27/08/2015;FRANGO COM BACON E PALMITO - CAPELETTI AO MOLHO ROSE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE REPOLHO BICOLOR -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G , PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;974.000
27/08/2015;FRANGO COM BACON E PALMITO - CAPELETTI AO MOLHO ROSE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE REPOLHO BICOLOR COM MACÃ -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;9000.00;0.00;0.00;9.000.000;8.356.000
28/08/2015; -  -  -  -  -  -  -  -  -  -  - ;4.00;0.00;0.00;4.000;4.000
28/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
28/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;150.000
28/08/2015;QUIBE - BATATA CHORREADAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE ACELGA COM CENOURA -  - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - COCADA BRANCA , PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;523.000
28/08/2015;QUIBE - BATATA CHORREADAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ACELGA COM CENOURA E ABACAXI - GELATINA DE CEREJA - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;2400.00;0.00;0.00;2.400.000;3.299.000
28/08/2015;QUIBE - BATATA CHORREADAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE ACELGA COM CENOURA -  - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - COCADA BRANCA , PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.615.000
28/08/2015;QUIBE , SOJA COZIDA COM LEGUMES - BATATA CHORREADAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ACELGA COM CENOURA - GELATINA DE CEREJA - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - ABACAXI PÉROLA GRAÚDO (PESANDO MAIS OU IGUAL A 1,5KG) , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;2600.00;2.600.000;2.230.000
28/08/2015;QUIBE - BATATA CHORREADAS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ACELGA COM CENOURA E ABACAXI - GELATINA DE CEREJA - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;7500.00;0.00;0.00;7.500.000;8.375.000
29/08/2015;FRANGO ASSADO - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA ITALIANA - SALADA DE ACELGA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;1700.00;0.00;0.00;1.700.000;1.584.000
31/08/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
31/08/2015;NUGGETS FRITO - QUIBEBE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA E VAGEM - SALADA DE PEPINO - BANANA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;1.007.000
31/08/2015;NUGGETS FRITO - QUIBEBE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BATATA - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - BERINJELA , CENOURA , FARINHA DE TRIGO , LEITE INTEGRAL , MOLHO DE PIMENTA , OVO DE GALINHA , PÃO FRANCÊS DE 20G , VAGEM;9100.00;0.00;0.00;9.100.000;8.596.000
31/08/2015;ISCA DE FRANGO COM MILHO E AZEITONA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE PEPINO COM RABANETE - BANANA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4200.00;0.00;0.00;3.700.000;4.415.000
31/08/2015;NUGGETS FRITO , Hamburguer vegetariano de soja e aveia ( sem Tofu) - QUIBEBE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - ERVILHA EM CONSERVA , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;2600.00;2.600.000;2.677.000
31/08/2015; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;280.000
31/08/2015;NUGGETS FRITO - QUIBEBE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE REPOLHO - MAÇA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.927.000
01/09/2015; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;280.000
01/09/2015;NUGGETS FRITO - JARDINEIRA DE LEGUMES - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ALMEIRÃO COM PEPINO - MAÇA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4400.00;0.00;0.00;4.400.000;4.585.000
01/09/2015;BIFE AO MOLHO DE MILHO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CARÁ - SALADA DE BETERRABA COM CEBOLA - GELATINA DE CEREJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.961.000
01/09/2015;NUGGETS FRITO - JARDINEIRA DE LEGUMES - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ALFACE LISA COM CENOURA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;1.077.000
01/09/2015;BIFE AO MOLHO DE MILHO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CARÁ - SALADA DE BETERRABA COM CEBOLA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - ABOBRINHA ITALIANA , ALFACE LISA , EXTRATO DE TOMATE , FARINHA DE ROSCA , MACARRÃO PARAFUSO , MOLHO DE PIMENTA , OVO DE GALINHA , PÃO FRANCÊS DE 20G , QUEIJO MUSSARELA , RABANETE;8300.00;0.00;0.00;8.300.000;7.968.000
01/09/2015; -  -  -  -  -  -  -  -  -  -  - LEITE INTEGRAL;1.00;0.00;0.00;1.000;1.000
01/09/2015;ABOBRINHA AGRIDOCE VEGETARIANA , BIFE AO MOLHO DE MILHO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE BETERRABA COM CEBOLA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - APRESUNTADO , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;2300.00;2.300.000;2.568.000
02/09/2015; -  -  -  -  -  -  -  -  -  -  - LEITE INTEGRAL , MARGARINA COM SAL;1.00;0.00;0.00;1.000;1.000
02/09/2015;PROTEÍNA DE SOJA AO MOLHO BRANCO  , FRANGO AO MOLHO DE ESCABECHE - CHICÓRIA REGOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO -  - SALADA DE ACELGA COM LARANJA - MELANCIA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO DE HOT DOG 50G , PÃO FRANCÊS DE 20G;0.00;0.00;2300.00;2.300.000;2.162.000
02/09/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
02/09/2015;FRANGO AO MOLHO DE ESCABECHE - CHICÓRIA REGOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALADA DE ACELGA COM LARANJA - MELANCIA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - BETERRABA , FARINHA DE TRIGO , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MANDIOQUINHA , MILHO VERDE EM CONSERVA , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , RÚCULA;8300.00;0.00;0.00;8.300.000;7.953.000
02/09/2015;FRANGO AO MOLHO DE ESCABECHE - CHICÓRIA REGOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALADA DE ACELGA COM LARANJA - MELANCIA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.916.000
02/09/2015;BIFE À PIZZAIOLO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BETERRABA - SALADA DE ALFACE LISA COM AGRIÃO - LARANJA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;3900.00;0.00;0.00;3.900.000;4.132.000
02/09/2015;BIFE À PIZZAIOLO - MACARRÃO AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BETERRABA - SALADA DE ALFACE LISA COM AGRIÃO - LARANJA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;1000.00;0.00;1.000.000;1.100.000
02/09/2015; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;280.000
03/09/2015;ISCA DE CARNE COM LEGUMES -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA E VAGEM - SALADA DE PEPINO COM RABANETE - BANANA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , CENOURA , COUVE FLOR , FARINHA DE TRIGO , LEITE INTEGRAL , MOLHO DE PIMENTA , OVO DE GALINHA , PALMITO EM CONSERVA , PÃO FRANCÊS DE 20G;8300.00;0.00;0.00;8.300.000;7.496.000
03/09/2015;ISCA DE CARNE COM LEGUMES -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE PEPINO - BANANA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;0.00;2000.00;0.00;2.000.000;1.885.000
03/09/2015; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA UVA -  - ;215.00;0.00;0.00;215.000;280.000
03/09/2015;FRANGO ASSADO - REPOLHO REFOGADO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA ITALIANA - SALADA DE BETERRABA -  - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , MARIA MOLE COM COBERTURA DE CHOCOLATE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4000.00;0.00;0.00;4.000.000;4.099.000
03/09/2015; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
